CODIGO;NOMBRE;FECHA;VARIABLE;ABCISADO;VALOR
32097010;MAPIRIPAN;23/11/2016;COTA;232.45;153.595
32097010;MAPIRIPAN;23/11/2016;COTA;232.85;154.136
32097010;MAPIRIPAN;23/11/2016;COTA;237.45;156.762
32097010;MAPIRIPAN;23/11/2016;COTA;247.45;156.923
32097010;MAPIRIPAN;15/03/2017;COTA CERO;nan;146.77
32097010;MAPIRIPAN;15/03/2017;COTA DESB IZQ;0;157.264
32097010;MAPIRIPAN;15/03/2017;COTA DESB DER;258;157.264
32097010;MAPIRIPAN;15/03/2017;COTA ;0;157.77
32097010;MAPIRIPAN;15/03/2017;COTA ;14;151.162
32097010;MAPIRIPAN;15/03/2017;COTA ;14;151.162
32097010;MAPIRIPAN;15/03/2017;COTA ;19;146.742
32097010;MAPIRIPAN;15/03/2017;COTA ;27;144.862
32097010;MAPIRIPAN;15/03/2017;COTA ;35;142.562
32097010;MAPIRIPAN;15/03/2017;COTA ;43;142.612
32097010;MAPIRIPAN;15/03/2017;COTA ;51;142.662
32097010;MAPIRIPAN;15/03/2017;COTA ;60;142.592
32097010;MAPIRIPAN;15/03/2017;COTA ;69;142.532
32097010;MAPIRIPAN;15/03/2017;COTA ;78;142.762
32097010;MAPIRIPAN;15/03/2017;COTA ;93;143.612
32097010;MAPIRIPAN;15/03/2017;COTA ;108;144.322
32097010;MAPIRIPAN;15/03/2017;COTA ;123;145.182
32097010;MAPIRIPAN;15/03/2017;COTA ;143;146.062
32097010;MAPIRIPAN;15/03/2017;COTA ;163;147.152
32097010;MAPIRIPAN;15/03/2017;COTA ;183;147.532
32097010;MAPIRIPAN;15/03/2017;COTA ;203;148.062
32097010;MAPIRIPAN;15/03/2017;COTA ;223;148.312
32097010;MAPIRIPAN;15/03/2017;COTA ;238;151.162
32097010;MAPIRIPAN;15/03/2017;COTA ;238;156.026
32097010;MAPIRIPAN;15/03/2017;COTA ;258;157.264
32097010;MAPIRIPAN;14/06/2017;COTA CERO;nan;146.769
32097010;MAPIRIPAN;14/06/2017;COTA DESB IZQ;0;157.367
32097010;MAPIRIPAN;14/06/2017;COTA DESB DER;237.1;157.367
32097010;MAPIRIPAN;14/06/2017;COTA;0;157.335
32097010;MAPIRIPAN;14/06/2017;COTA;7.4;155.578
32097010;MAPIRIPAN;14/06/2017;COTA;7.4;154.328
32097010;MAPIRIPAN;14/06/2017;COTA;18;148.998
32097010;MAPIRIPAN;14/06/2017;COTA;28;145.468
32097010;MAPIRIPAN;14/06/2017;COTA;37;144.378
32097010;MAPIRIPAN;14/06/2017;COTA;46;142.078
32097010;MAPIRIPAN;14/06/2017;COTA;55;141.098
32097010;MAPIRIPAN;14/06/2017;COTA;64;141.358
32097010;MAPIRIPAN;14/06/2017;COTA;73;140.218
32097010;MAPIRIPAN;14/06/2017;COTA;82;139.328
32097010;MAPIRIPAN;14/06/2017;COTA;91;140.958
32097010;MAPIRIPAN;14/06/2017;COTA;100;141.328
32097010;MAPIRIPAN;14/06/2017;COTA;109;141.868
32097010;MAPIRIPAN;14/06/2017;COTA;118;141.928
32097010;MAPIRIPAN;14/06/2017;COTA;127;143.178
32097010;MAPIRIPAN;14/06/2017;COTA;136;143.958
32097010;MAPIRIPAN;14/06/2017;COTA;145;145.628
32097010;MAPIRIPAN;14/06/2017;COTA;154;145.988
32097010;MAPIRIPAN;14/06/2017;COTA;163;145.778
32097010;MAPIRIPAN;14/06/2017;COTA;172;146.568
32097010;MAPIRIPAN;14/06/2017;COTA;181;147.338
32097010;MAPIRIPAN;14/06/2017;COTA;190;148.278
32097010;MAPIRIPAN;14/06/2017;COTA;199;148.578
32097010;MAPIRIPAN;14/06/2017;COTA;214;147.478
32097010;MAPIRIPAN;14/06/2017;COTA;229.8;154.078
32097010;MAPIRIPAN;14/06/2017;COTA;229.8;155.6
32097010;MAPIRIPAN;14/06/2017;COTA;232.1;156.858
32097010;MAPIRIPAN;14/06/2017;COTA;237.1;157.367
47017160;PTE TEXAS;13/02/2017;COTA CERO;nan;86.32
47017160;PTE TEXAS;13/02/2017;COTA;0;95.373
47017160;PTE TEXAS;13/02/2017;COTA;5;94.9995
47017160;PTE TEXAS;13/02/2017;COTA;8;94.6986
47017160;PTE TEXAS;13/02/2017;COTA;12;93.0745
47017160;PTE TEXAS;13/02/2017;COTA;16;91.7435
47017160;PTE TEXAS;13/02/2017;COTA;17;91.0475
47017160;PTE TEXAS;13/02/2017;COTA;19;89.815
47017160;PTE TEXAS;13/02/2017;COTA;21;87.805
47017160;PTE TEXAS;13/02/2017;COTA;25.5;87.131
47017160;PTE TEXAS;13/02/2017;COTA;25.5;87.11
47017160;PTE TEXAS;13/02/2017;COTA;27.5;85.91
47017160;PTE TEXAS;13/02/2017;COTA;27.9;84.94
47017160;PTE TEXAS;13/02/2017;COTA;32;84.41
47017160;PTE TEXAS;13/02/2017;COTA;32.9;84.46
47017160;PTE TEXAS;13/02/2017;COTA;37.3;83.41
47017160;PTE TEXAS;13/02/2017;COTA;41.5;82.86
47017160;PTE TEXAS;13/02/2017;COTA;42.2;82.91
47017160;PTE TEXAS;13/02/2017;COTA;45.5;82.51
47017160;PTE TEXAS;13/02/2017;COTA;47.9;82.46
47017160;PTE TEXAS;13/02/2017;COTA;48.4;82.61
47017160;PTE TEXAS;13/02/2017;COTA;51.7;83.49
47017160;PTE TEXAS;13/02/2017;COTA;52.2;83.56
47017160;PTE TEXAS;13/02/2017;COTA;53.5;83.51
47017160;PTE TEXAS;13/02/2017;COTA;57.7;82.61
47017160;PTE TEXAS;13/02/2017;COTA;61;82.41
47017160;PTE TEXAS;13/02/2017;COTA;71.1;82.81
47017160;PTE TEXAS;13/02/2017;COTA;93.5;83.11
47017160;PTE TEXAS;13/02/2017;COTA;96.8;83.46
47017160;PTE TEXAS;13/02/2017;COTA;101.4;83.47
47017160;PTE TEXAS;13/02/2017;COTA;105;85.39
47017160;PTE TEXAS;13/02/2017;COTA;107.5;85.61
47017160;PTE TEXAS;13/02/2017;COTA;124.2;84.71
47017160;PTE TEXAS;13/02/2017;COTA;124.5;84.68
47017160;PTE TEXAS;13/02/2017;COTA;126.5;84.56
47017160;PTE TEXAS;13/02/2017;COTA;129.9;84.61
47017160;PTE TEXAS;13/02/2017;COTA;131;87.11
47017160;PTE TEXAS;13/02/2017;COTA;131;87.09
47017160;PTE TEXAS;13/02/2017;COTA;134;88.517
47017160;PTE TEXAS;13/02/2017;COTA;135.5;88.951
47017160;PTE TEXAS;13/02/2017;COTA;135.5;90.03
47017160;PTE TEXAS;13/02/2017;COTA;140.5;91.751
47017160;PTE TEXAS;13/02/2017;COTA;150.5;92.959
47017160;PTE TEXAS;13/02/2017;COTA;168;93.658
